Is Dead,Accession Number,Catalogue Number,Accepted Name,TaxonomicName,Genus,Family,Provenance Code,Legacy Provenance Code,Country ISO,Last Seen On,source_file
ALIVE,2000-340,K:LCD-2000-340*2,Masdevallia regina,Masdevallia regina,Masdevallia,Orchidaceae,,,,20-11-2023,TropicalNursery_Simplified.xlsx
ALIVE,2014-1337,K:LCD-2014-1337*1,Ruta oreojasme,Ruta oreojasme,Ruta,Rutaceae,,N - Natural Source and Progeny,Spain,19-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,2020-1110,K:LCD-2020-1110*1,Pilea sanctae-crucis,Pilea sanctae-crucis,Pilea,Urticaceae,,N - Natural Source and Progeny,British Virgin Islands,05-03-2024,TropicalNursery_Simplified.xlsx
ALIVE,2020-1084,K:LCD-2020-1084*1,Asparagus greveanus,Asparagus greveanus,Asparagus,Asparagaceae,,N - Natural Source and Progeny,Madagascar,16-11-2023,TropicalNursery_Simplified.xlsx
ALIVE,1990-2292,K:LCD-1990-2292*4,Begonia goudotii,Begonia goudotii,Begonia,Begoniaceae,,N - Natural Source and Progeny,Madagascar,12-01-2023,TropicalNursery_Simplified.xlsx
ALIVE,1979-791,K:LCD-1979-791*2,Aeonium gorgoneum,Aeonium gorgoneum,Aeonium,Crassulaceae,,N - Natural Source and Progeny,Cabo Verde,06-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,2020-1248,K:LCD-2020-1248*10,Aloe peglerae,Aloe peglerae,Aloe,Asphodelaceae,,N - Natural Source and Progeny,South Africa,08-03-2024,TropicalNursery_Simplified.xlsx
ALIVE,1981-1924,K:LCD-1981-1924*1,Polystachya pubescens,Polystachya pubescens,Polystachya,Orchidaceae,,,,26-09-2024,TropicalNursery_Simplified.xlsx
ALIVE,2001-3075,K:LCD-2001-3075*1,Angraecum eburneum subsp. superbum,Angraecum eburneum subsp. superbum,Angraecum,Orchidaceae,,N - Natural Source and Progeny,Madagascar,19-10-2021,TropicalNursery_Simplified.xlsx
ALIVE,2017-1398,K:LCD-2017-1398*1,Vanda miniata,Vanda miniata,Vanda,Orchidaceae,,N - Natural Source and Progeny,,28-10-2024,TropicalNursery_Simplified.xlsx
ALIVE,1984-8017,K:LCD-1984-8017*1,Bulbophyllum falcatum,Bulbophyllum falcatum,Bulbophyllum,Orchidaceae,,N - Natural Source and Progeny,Cote d'Ivoire,12-03-2024,TropicalNursery_Simplified.xlsx
ALIVE,1979-4242,K:LCD-1979-4242*3,Dracaena ombet subsp. schizantha,Dracaena schizantha,Dracaena,Asparagaceae,,,Ethiopia,13-05-2024,TropicalNursery_Simplified.xlsx
ALIVE,2020-1069,K:LCD-2020-1069*2,Neoapaloxylon madagascariense,Neoapaloxylon madagascariense,Neoapaloxylon,Fabaceae,,N - Natural Source and Progeny,Madagascar,28-10-2022,TropicalNursery_Simplified.xlsx
ALIVE,1984-4759,K:LCD-1984-4759*1,Pelatantheria insectifera,Pelatantheria insectifera,Pelatantheria,Orchidaceae,,N - Natural Source and Progeny,Nepal,04-11-2024,TropicalNursery_Simplified.xlsx
ALIVE,1996-1897,K:LCD-1996-1897*1,Angraecum sesquipedale,Angraecum sesquipedale,Angraecum,Orchidaceae,,N - Natural Source and Progeny,Madagascar,27-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,1978-2853,K:LCD-1978-2853*1,Dendrobium striolatum,Dendrobium striolatum,Dendrobium,Orchidaceae,,N - Natural Source and Progeny,Australia,16-04-2024,TropicalNursery_Simplified.xlsx
ALIVE,2000-5050,K:LCD-2000-5050*4,Eremophila nivea,Eremophila nivea,Eremophila,Scrophulariaceae,,,,19-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,2005-116,K:LCD-2005-116*1,Agave missionum,Agave missionum,Agave,Asparagaceae,,N - Natural Source and Progeny,British Virgin Islands,22-10-2024,TropicalNursery_Simplified.xlsx
ALIVE,2001-3985,K:LCD-2001-3985*1,Polystachya galeata,Polystachya galeata,Polystachya,Orchidaceae,,,,26-09-2024,TropicalNursery_Simplified.xlsx
ALIVE,2004-2774,K:LCD-2004-2774*1,Cotyledon cuneata,Cotyledon cuneata,Cotyledon,Crassulaceae,,N - Natural Source and Progeny,,17-10-2023,TropicalNursery_Simplified.xlsx
ALIVE,2006-1282,K:LCD-2006-1282*1,Ramosmania rodriguesii,Ramosmania rodriguesii,Ramosmania,Rubiaceae,,N - Natural Source and Progeny,Mauritius,20-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,1983-5537,K:LCD-1983-5537*1,Laelia rubescens,Laelia rubescens,Laelia,Orchidaceae,,N - Natural Source and Progeny,Mexico,24-04-2023,TropicalNursery_Simplified.xlsx
ALIVE,1992-1717,K:LCD-1992-1717*1,Epidendrum nocturnum,Epidendrum nocturnum,Epidendrum,Orchidaceae,,N - Natural Source and Progeny,Costa Rica,08-01-2025,TropicalNursery_Simplified.xlsx
ALIVE,2012-1387,K:LCD-2012-1387*1,Microchirita involucrata,Microchirita involucrata,Microchirita,Gesneriaceae,,N - Natural Source and Progeny,,01-02-2013,TropicalNursery_Simplified.xlsx
ALIVE,1997-7430,K:LCD-1997-7430*1,Lycaste cruenta,Lycaste cruenta,Lycaste,Orchidaceae,,N - Natural Source and Progeny,Mexico,18-11-2024,TropicalNursery_Simplified.xlsx
ALIVE,2001-3722,K:LCD-2001-3722*1,Abutilon macvaughii,Abutilon macvaughii,Abutilon,Malvaceae,,N - Natural Source and Progeny,Mexico,22-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,1997-6113,K:LCD-1997-6113*2,Lavandula minutolii var. minutolii,Lavandula minutolii var. minutolii,Lavandula,Lamiaceae,,N - Natural Source and Progeny,Spain,12-01-2025,TropicalNursery_Simplified.xlsx
ALIVE,2001-1848,K:LCD-2001-1848*2,Nepenthes sibuyanensis,Nepenthes sibuyanensis,Nepenthes,Nepenthaceae,,,Philippines,14-01-2025,TropicalNursery_Simplified.xlsx
ALIVE,1986-1259,K:LCD-1986-1259*1,Dudleya viscida,Dudleya viscida,Dudleya,Crassulaceae,,N - Natural Source and Progeny,United States,07-01-2025,TropicalNursery_Simplified.xlsx
ALIVE,2000-3793,K:LCD-2000-3793*1,Appendicula buxifolia,Appendicula buxifolia,Appendicula,Orchidaceae,,,,22-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,2021-323,K:LCD-2021-323*1,Terminalia seyrigii,Terminalia seyrigii,Terminalia,Combretaceae,,N - Natural Source and Progeny,Madagascar,12-05-2023,TropicalNursery_Simplified.xlsx
ALIVE,1989-1663,K:LCD-1989-1663*1,Ruellia prostrata,Ruellia prostrata,Ruellia,Acanthaceae,,N - Natural Source and Progeny,Uganda,29-06-2022,TropicalNursery_Simplified.xlsx
ALIVE,2023-1639,K:LCD-2023-1639*2,Eucalyptus burdettiana,Eucalyptus burdettiana,Eucalyptus,Myrtaceae,,N - Natural Source and Progeny,Australia,12-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,1999-2932,K:LCD-1999-2932*2,Cattleya maxima,Cattleya maxima,Cattleya,Orchidaceae,,,Ecuador,05-09-2024,TropicalNursery_Simplified.xlsx
ALIVE,2023-2025,K:LCD-2023-2025*8,Pilosocereus polygonus,Pilosocereus royenii,Pilosocereus,Cactaceae,,N - Natural Source and Progeny,British Virgin Islands,20-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,2001-1542,K:LCD-2001-1542*3,Senna artemisioides,Senna artemisioides,Senna,Fabaceae,,N - Natural Source and Progeny,Australia,16-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,1979-4290,K:LCD-1979-4290*1,Stenoglottis longifolia,Stenoglottis longifolia,Stenoglottis,Orchidaceae,,N - Natural Source and Progeny,,19-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,2020-1343,K:LCD-2020-1343*1,Aloe reitzii var. vernalis,Aloe reitzii var. vernalis,Aloe,Asphodelaceae,,N - Natural Source and Progeny,South Africa,05-01-2022,TropicalNursery_Simplified.xlsx
ALIVE,1984-1607,K:LCD-1984-1607*3,Pinalia fitzalanii,Pinalia fitzalanii,Pinalia,Orchidaceae,,N - Natural Source and Progeny,Australia,23-04-2024,TropicalNursery_Simplified.xlsx
ALIVE,2007-1604,K:LCD-2007-1604*1,Grewia monantha,Grewia monantha,Grewia,Malvaceae,,N - Natural Source and Progeny,,19-10-2023,TropicalNursery_Simplified.xlsx
ALIVE,1985-2868,K:LCD-1985-2868*1,Calanthe arisanensis,Calanthe arisanensis,Calanthe,Orchidaceae,,N - Natural Source and Progeny,Japan,18-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,2007-2004,K:LCD-2007-2004*1,Neoapaloxylon tuberosum,Neoapaloxylon tuberosum,Neoapaloxylon,Fabaceae,,N - Natural Source and Progeny,Madagascar,20-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,2020-1017,K:LCD-2020-1017*1,Bombax buonopozense,Bombax buonopozense,Bombax,Malvaceae,,N - Natural Source and Progeny,Ghana,13-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,2022-478,K:LCD-2022-478*1,Pilosocereus polygonus,Pilosocereus polygonus,Pilosocereus,Cactaceae,,N - Natural Source and Progeny,Dominican Republic,19-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,1997-5845,K:LCD-1997-5845*1,Peliosanthes teta subsp. humilis,Peliosanthes teta subsp. humilis,Peliosanthes,Asparagaceae,,N - Natural Source and Progeny,Thailand,28-06-2022,TropicalNursery_Simplified.xlsx
ALIVE,2008-2484,K:LCD-2008-2484*1,Clitoria lasciva,Clitoria lasciva,Clitoria,Fabaceae,,N - Natural Source and Progeny,Madagascar,20-09-2023,TropicalNursery_Simplified.xlsx
ALIVE,2015-1098,K:LCD-2015-1098*1,Coryanthes macrantha,Coryanthes macrantha,Coryanthes,Orchidaceae,,,,26-10-2023,TropicalNursery_Simplified.xlsx
ALIVE,2007-1810,K:LCD-2007-1810*1,Nymphaea violacea,Nymphaea violacea,Nymphaea,Nymphaeaceae,,N - Natural Source and Progeny,,21-11-2015,TropicalNursery_Simplified.xlsx
ALIVE,2005-935,K:LCD-2005-935*1,Phalaenopsis parishii,Phalaenopsis parishii,Phalaenopsis,Orchidaceae,,,,20-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,2009-252,K:LCD-2009-252*2,Cerbera manghas,Cerbera manghas,Cerbera,Apocynaceae,,N - Natural Source and Progeny,Madagascar,19-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,2004-2788,K:LCD-2004-2788*1,Crassula nudicaulis,Crassula nudicaulis,Crassula,Crassulaceae,,N - Natural Source and Progeny,,14-08-2023,TropicalNursery_Simplified.xlsx
ALIVE,1989-3521,K:LCD-1989-3521*1,Catharanthus roseus,Catharanthus roseus,Catharanthus,Apocynaceae,,N - Natural Source and Progeny,Madagascar,26-01-2024,TropicalNursery_Simplified.xlsx
ALIVE,2020-1107,K:LCD-2020-1107*1,Dioscorea sambiranensis,Dioscorea sambiranensis,Dioscorea,Dioscoreaceae,,N - Natural Source and Progeny,Madagascar,12-01-2023,TropicalNursery_Simplified.xlsx
ALIVE,1998-201,K:LCD-1998-201*1,Aloe helenae,Aloe helenae,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Madagascar,05-01-2022,TropicalNursery_Simplified.xlsx
ALIVE,1977-3727,K:LCD-1977-3727*1,Aloe amudatensis,Aloe amudatensis,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Kenya,01-12-2021,TropicalNursery_Simplified.xlsx
ALIVE,2015-381,K:LCD-2015-381*1,Medinilla crassata,Medinilla crassata,Medinilla,Melastomataceae,,,Philippines,01-03-2024,TropicalNursery_Simplified.xlsx
ALIVE,2011-545,K:LCD-2011-545*1,Prosopis,Prosopis,Prosopis,Fabaceae,,N - Natural Source and Progeny,Peru,13-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,2020-1440,K:LCD-2020-1440*1,Xanthorrhoea johnsonii,Xanthorrhoea johnsonii,Xanthorrhoea,Asphodelaceae,,N - Natural Source and Progeny,Australia,21-03-2023,TropicalNursery_Simplified.xlsx
ALIVE,1981-1099,K:LCD-1981-1099*2,Kalanchoe glaucescens,Kalanchoe glaucescens,Kalanchoe,Crassulaceae,,N - Natural Source and Progeny,Somalia,14-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,2002-30,K:LCD-2002-30*1,Laelia anceps,Laelia anceps,Laelia,Orchidaceae,,,,22-08-2024,TropicalNursery_Simplified.xlsx
ALIVE,2012-609,K:LCD-2012-609*1,Crossopetalum uragoga,Crossopetalum uragoga,Crossopetalum,Celastraceae,,N - Natural Source and Progeny,Cayman Islands,05-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,1990-1893,K:LCD-1990-1893*3,Aeonium leucoblepharum,Aeonium leucoblepharum,Aeonium,Crassulaceae,,N - Natural Source and Progeny,Somalia,06-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,1991-1462,K:LCD-1991-1462*1,Rhipsalis russellii,Rhipsalis russellii,Rhipsalis,Cactaceae,,N - Natural Source and Progeny,Brazil,29-05-2024,TropicalNursery_Simplified.xlsx
ALIVE,2009-2709,K:LCD-2009-2709*2,Varronia rupicola,Varronia rupicola,Varronia,Boraginaceae,,N - Natural Source and Progeny,British Virgin Islands,05-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,1999-1675,K:LCD-1999-1675*2,Encyclia cordigera,Encyclia cordigera,Encyclia,Orchidaceae,,,,02-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,2008-1189,K:LCD-2008-1189*1,Aloe trachyticola,Aloe trachyticola,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Madagascar,15-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,2005-1660,K:LCD-2005-1660*2,Vachellia anegadensis,Vachellia anegadensis,Vachellia,Fabaceae,,N - Natural Source and Progeny,British Virgin Islands,05-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,1984-4033,K:LCD-1984-4033*1,Paphiopedilum rothschildianum,Paphiopedilum rothschildianum,Paphiopedilum,Orchidaceae,,N - Natural Source and Progeny,Malaysia,16-01-2025,TropicalNursery_Simplified.xlsx
ALIVE,1976-1591,K:LCD-1976-1591*1,Aloe tewoldei,Aloe tewoldei,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Ethiopia,25-07-2023,TropicalNursery_Simplified.xlsx
ALIVE,1973-224,K:LCD-1973-224*1,Cheirolophus junonianus var. isoplexiphyllus,Cheirolophus junonianus var. isoplexiphyllus,Cheirolophus,Asteraceae,,N - Natural Source and Progeny,Spain,19-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,1982-3321,K:LCD-1982-3321*1,Maxillaria rufescens,Maxillaria rufescens,Maxillaria,Orchidaceae,,N - Natural Source and Progeny,Trinidad and Tobago,04-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,1981-2751,K:LCD-1981-2751*1,Jumellea arachnantha,Jumellea sagittata,Jumellea,Orchidaceae,,N - Natural Source and Progeny,Madagascar,04-11-2024,TropicalNursery_Simplified.xlsx
ALIVE,1975-692,K:LCD-1975-692*1,Pitcairnia cuzcoensis,Pitcairnia cuzcoensis,Pitcairnia,Bromeliaceae,,N - Natural Source and Progeny,Peru,31-01-2023,TropicalNursery_Simplified.xlsx
ALIVE,2003-394,K:LCD-2003-394*1,Dendrobium tsangianum,Dendrobium brunneum,Dendrobium,Orchidaceae,,,,04-11-2024,TropicalNursery_Simplified.xlsx
ALIVE,2017-50,K:LCD-2017-50*2,Ania penangiana,Ania penangiana,Ania,Orchidaceae,,N - Natural Source and Progeny,,01-09-2022,TropicalNursery_Simplified.xlsx
ALIVE,1985-665,K:LCD-1985-665*1,Thelocactus tulensis,Thelocactus tulensis,Thelocactus,Cactaceae,,,,12-01-2023,TropicalNursery_Simplified.xlsx
ALIVE,2022-1024,K:LCD-2022-1024*1,Aloe pearsonii,Aloe pearsonii,Aloe,Asphodelaceae,,N - Natural Source and Progeny,,18-06-2023,TropicalNursery_Simplified.xlsx
ALIVE,1988-3823,K:LCD-1988-3823*1,Tillandsia bandensis,Tillandsia bandensis,Tillandsia,Bromeliaceae,,,,16-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,1977-1409,K:LCD-1977-1409*5,Barkeria melanocaulon,Barkeria melanocaulon,Barkeria,Orchidaceae,,N - Natural Source and Progeny,Mexico,19-10-2021,TropicalNursery_Simplified.xlsx
ALIVE,2022-1024,K:LCD-2022-1024*5,Aloe pearsonii,Aloe pearsonii,Aloe,Asphodelaceae,,N - Natural Source and Progeny,,18-06-2023,TropicalNursery_Simplified.xlsx
ALIVE,2020-589,K:LCD-2020-589*1,Terminalia,Terminalia,Terminalia,Combretaceae,,N - Natural Source and Progeny,Madagascar,12-03-2020,TropicalNursery_Simplified.xlsx
ALIVE,1976-3766,K:LCD-1976-3766*2,Aeonium × hybridum,Aeonium × hybridum,Aeonium,Crassulaceae,,N - Natural Source and Progeny,Spain,06-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,1974-2096,K:LCD-1974-2096*2,Aloe scorpioides,Aloe scorpioides,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Angola,01-02-2022,TropicalNursery_Simplified.xlsx
ALIVE,1985-14,K:LCD-1985-14*1,Echinocereus polyacanthus,Echinocereus polyacanthus,Echinocereus,Cactaceae,,N - Natural Source and Progeny,,24-05-2023,TropicalNursery_Simplified.xlsx
ALIVE,1981-3782,K:LCD-1981-3782*6,Eulophia taitensis,Eulophia taitensis,Eulophia,Orchidaceae,,N - Natural Source and Progeny,Kenya,06-04-2023,TropicalNursery_Simplified.xlsx
ALIVE,2011-711,K:LCD-2011-711*1,Humbertioturraea malifolia,Humbertioturraea malifolia,Humbertioturraea,Meliaceae,,N - Natural Source and Progeny,Madagascar,11-10-2024,TropicalNursery_Simplified.xlsx
ALIVE,1988-120,K:LCD-1988-120*3,Nesocodon mauritianus,Nesocodon mauritianus,Nesocodon,Campanulaceae,,,Mauritius,03-03-2023,TropicalNursery_Simplified.xlsx
ALIVE,2021-736,K:LCD-2021-736*1,Agave shawii,Agave shawii,Agave,Asparagaceae,,N - Natural Source and Progeny,Mexico,25-10-2024,TropicalNursery_Simplified.xlsx
ALIVE,1982-121,K:LCD-1982-121*2,Aloe cataractarum,Aloe cataractarum,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Tanzania,16-02-2022,TropicalNursery_Simplified.xlsx
ALIVE,2008-2160,K:LCD-2008-2160*1,Aloe simii,Aloe simii,Aloe,Asphodelaceae,,N - Natural Source and Progeny,South Africa,05-01-2022,TropicalNursery_Simplified.xlsx
ALIVE,1981-3811,K:LCD-1981-3811*2,Coelia triptera,Coelia triptera,Coelia,Orchidaceae,,,,15-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,2020-1170,K:LCD-2020-1170*1,Xyloolaena sambiranensis,Xyloolaena sambiranensis,Xyloolaena,Sarcolaenaceae,,N - Natural Source and Progeny,Madagascar,12-01-2023,TropicalNursery_Simplified.xlsx
ALIVE,1967-53503,K:LCD-1967-53503*1,Trichodesma scottii,Trichodesma scottii,Trichodesma,Boraginaceae,,N - Natural Source and Progeny,Yemen,12-01-2025,TropicalNursery_Simplified.xlsx
ALIVE,2005-1462,K:LCD-2005-1462*1,Delonix boiviniana,Delonix boiviniana,Delonix,Fabaceae,,N - Natural Source and Progeny,Madagascar,25-11-2022,TropicalNursery_Simplified.xlsx
ALIVE,2020-1003,K:LCD-2020-1003*3,Dombeya mollis,Dombeya mollis,Dombeya,Malvaceae,,N - Natural Source and Progeny,Madagascar,05-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,2020-1454,K:LCD-2020-1454*1,Lachenalia paucifolia,Lachenalia paucifolia,Lachenalia,Asparagaceae,,N - Natural Source and Progeny,South Africa,01-10-2024,TropicalNursery_Simplified.xlsx
ALIVE,1977-2065,K:LCD-1977-2065*2,Aeonium haworthii,Aeonium haworthii,Aeonium,Crassulaceae,,N - Natural Source and Progeny,Spain,06-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,1995-3199,K:LCD-1995-3199*1,Dendrobium stuposum,Dendrobium stuposum,Dendrobium,Orchidaceae,,N - Natural Source and Progeny,Indonesia,20-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,1976-3779,K:LCD-1976-3779*2,Aeonium canariense subsp. christii,Aeonium palmense,Aeonium,Crassulaceae,,N - Natural Source and Progeny,Spain,06-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,1977-501,K:LCD-1977-501*1,Ruellia lutea,Ruellia macrophylla var. lutea,Ruellia,Acanthaceae,,N - Natural Source and Progeny,Venezuela,29-06-2022,TropicalNursery_Simplified.xlsx
ALIVE,1978-304,K:LCD-1978-304*1,Dendrobium loddigesii,Dendrobium loddigesii,Dendrobium,Orchidaceae,,N - Natural Source and Progeny,Hong Kong,20-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,2010-2266,K:LCD-2010-2266*2,Eragrostis saxatilis,Eragrostis saxatilis,Eragrostis,Poaceae,,N - Natural Source and Progeny,"Saint Helena, Ascension, and Tristan da Cunha",12-01-2025,TropicalNursery_Simplified.xlsx
ALIVE,2010-1747,K:LCD-2010-1747*1,Aloe buettneri,Aloe buettneri,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Angola,12-01-2022,TropicalNursery_Simplified.xlsx
ALIVE,2002-3344,K:LCD-2002-3344*1,Aframomum angustifolium,Aframomum angustifolium,Aframomum,Zingiberaceae,,N - Natural Source and Progeny,Burundi,24-01-2024,TropicalNursery_Simplified.xlsx
ALIVE,2021-689,K:LCD-2021-689*1,Capparis spinosa,Capparis spinosa,Capparis,Capparaceae,,N - Natural Source and Progeny,,10-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,1981-6375,K:LCD-1981-6375*1,Peperomia abyssinica,Peperomia abyssinica,Peperomia,Piperaceae,,N - Natural Source and Progeny,Yemen,05-05-2022,TropicalNursery_Simplified.xlsx
ALIVE,1979-4662,K:LCD-1979-4662*2,Kalanchoe rotundifolia,Kalanchoe rotundifolia,Kalanchoe,Crassulaceae,,N - Natural Source and Progeny,Mozambique,14-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,1995-521,K:LCD-1995-521*1,Streptocarpus ionanthus subsp. pendulus,Saintpaulia ionantha subsp. pendula,Saintpaulia,Gesneriaceae,,N - Natural Source and Progeny,Kenya,05-01-2023,TropicalNursery_Simplified.xlsx
ALIVE,2009-250,K:LCD-2009-250*1,Coptosperma nigrescens,Coptosperma nigrescens,Coptosperma,Rubiaceae,,N - Natural Source and Progeny,Madagascar,09-11-2022,TropicalNursery_Simplified.xlsx
ALIVE,1969-4110,K:LCD-1969-4110*2,Begonia thiemei,Begonia thiemei,Begonia,Begoniaceae,,N - Natural Source and Progeny,Mexico,12-05-2022,TropicalNursery_Simplified.xlsx
ALIVE,2010-535,K:LCD-2010-535*2,Nymphaea thermarum,Nymphaea thermarum,Nymphaea,Nymphaeaceae,,N - Natural Source and Progeny,Rwanda,20-10-2023,TropicalNursery_Simplified.xlsx
ALIVE,2021-320,K:LCD-2021-320*1,Banksia verticillata,Banksia verticillata,Banksia,Proteaceae,,N - Natural Source and Progeny,Australia,04-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,2002-1252,K:LCD-2002-1252*4,Masdevallia nidifica,Masdevallia nidifica,Masdevallia,Orchidaceae,,,,31-03-2023,TropicalNursery_Simplified.xlsx
ALIVE,2017-695,K:LCD-2017-695*1,Maxillaria arbuscula,Maxillaria arbuscula,Maxillaria,Orchidaceae,,,,04-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,2005-2626,K:LCD-2005-2626*1,Promenaea stapelioides subsp. rollissonii,Promenaea rollissonii,Promenaea,Orchidaceae,,,,19-10-2021,TropicalNursery_Simplified.xlsx
ALIVE,2008-1187,K:LCD-2008-1187*1,Aloe capitata,Aloe capitata,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Madagascar,05-06-2024,TropicalNursery_Simplified.xlsx
ALIVE,1975-702,K:LCD-1975-702*1,Pitcairnia cuzcoensis,Pitcairnia cuzcoensis,Pitcairnia,Bromeliaceae,,N - Natural Source and Progeny,Peru,31-01-2023,TropicalNursery_Simplified.xlsx
ALIVE,2011-982,K:LCD-2011-982*1,Jacquinia keyensis,Jacquinia keyensis,Jacquinia,Primulaceae,,N - Natural Source and Progeny,Turks and Caicos Islands,05-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,2020-1124,K:LCD-2020-1124*1,Rhigozum madagascariense,Rhigozum madagascariense,Rhigozum,Bignoniaceae,,N - Natural Source and Progeny,Madagascar,05-05-2023,TropicalNursery_Simplified.xlsx
ALIVE,1995-3310,K:LCD-1995-3310*1,Aloe reynoldsii,Aloe reynoldsii,Aloe,Asphodelaceae,,,,14-06-2023,TropicalNursery_Simplified.xlsx
ALIVE,2011-1726,K:LCD-2011-1726*3,Coelogyne flexuosa,Coelogyne flexuosa,Coelogyne,Orchidaceae,,N - Natural Source and Progeny,,19-10-2021,TropicalNursery_Simplified.xlsx
ALIVE,2007-2396,K:LCD-2007-2396*1,Flagellaria indica,Flagellaria indica,Flagellaria,Flagellariaceae,,N - Natural Source and Progeny,Madagascar,12-05-2023,TropicalNursery_Simplified.xlsx
ALIVE,2023-1671,K:LCD-2023-1671*1,Mestoklema arboriforme,Mestoklema arboriforme,Mestoklema,Aizoaceae,,N - Natural Source and Progeny,Namibia,19-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,2020-1248,K:LCD-2020-1248*7,Aloe peglerae,Aloe peglerae,Aloe,Asphodelaceae,,N - Natural Source and Progeny,South Africa,08-03-2024,TropicalNursery_Simplified.xlsx
ALIVE,1984-3213,K:LCD-1984-3213*1,Coelogyne imbricata,Pholidota imbricata,Pholidota,Orchidaceae,,N - Natural Source and Progeny,Philippines,28-11-2024,TropicalNursery_Simplified.xlsx
ALIVE,2004-1689,K:LCD-2004-1689*1,Copiapoa gigantea,Copiapoa cinerea var. haseltoniana,Copiapoa,Cactaceae,,N - Natural Source and Progeny,,10-10-2023,TropicalNursery_Simplified.xlsx
ALIVE,1985-4820,K:LCD-1985-4820*3,Asteriscus intermedius,Nauplius intermedius,Nauplius,Asteraceae,,N - Natural Source and Progeny,Spain,19-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,1966-38956,K:LCD-1966-38956*2,Gymnocalycium paraguayense,Gymnocalycium fleischerianum,Gymnocalycium,Cactaceae,,,,14-01-2025,TropicalNursery_Simplified.xlsx
ALIVE,1972-1493,K:LCD-1972-1493*1,Tillandsia recurvata,Tillandsia recurvata,Tillandsia,Bromeliaceae,,N - Natural Source and Progeny,Jamaica,16-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,2020-1350,K:LCD-2020-1350*1,Aloe cooperi,Aloe cooperi,Aloe,Asphodelaceae,,N - Natural Source and Progeny,South Africa,12-01-2022,TropicalNursery_Simplified.xlsx
ALIVE,2008-2245,K:LCD-2008-2245*1,Lepidaploa arbuscula,Lepidaploa arbuscula,Lepidaploa,Asteraceae,,,Turks and Caicos Islands,05-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,2013-1579,K:LCD-2013-1579*1,Dendrobium cumulatum,Dendrobium cumulatum,Dendrobium,Orchidaceae,,N - Natural Source and Progeny,,04-04-2023,TropicalNursery_Simplified.xlsx
ALIVE,2017-1569,K:LCD-2017-1569*1,Maxillaria porrecta,Maxillaria porrecta,Maxillaria,Orchidaceae,,,,04-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,2022-1420,K:LCD-2022-1420*2,Angraecum eburneum subsp. xerophilum,Angraecum eburneum subsp. xerophilum,Angraecum,Orchidaceae,,,,30-06-2023,TropicalNursery_Simplified.xlsx
