Is Dead,Accession Number,Catalogue Number,Accepted Name,TaxonomicName,Genus,Family,Provenance Code,Legacy Provenance Code,Country ISO,Last Seen On,source_file,Accession Date
ALIVE,1960-8801,K:LCD-1960-8801*2,Hippeastrum psittacinum,Hippeastrum psittacinum,Hippeastrum,Amaryllidaceae,,,,08-07-2025,TropicalNursery_Simplified.xlsx,1960
ALIVE,2004-852,K:LCD-2004-852*1,Zephyranthes bifida,Hippeastrum bifidum var. spathaceum,Hippeastrum,Amaryllidaceae,,,,08-07-2025,TropicalNursery_Simplified.xlsx,2004
ALIVE,1979-4428,K:LCD-1979-4428*1,Hippeastrum aulicum,Hippeastrum aulicum,Hippeastrum,Amaryllidaceae,,N - Natural Source and Progeny,Brazil,08-07-2025,TropicalNursery_Simplified.xlsx,1979
ALIVE,2005-1983,K:LCD-2005-1983*1,Hippeastrum argentinum,Hippeastrum argentinum,Hippeastrum,Amaryllidaceae,,,,08-07-2025,TropicalNursery_Simplified.xlsx,2005
ALIVE,1975-3430,K:LCD-1975-3430*2,Hippeastrum argentinum,Hippeastrum argentinum,Hippeastrum,Amaryllidaceae,,N - Natural Source and Progeny,Argentina,08-07-2025,TropicalNursery_Simplified.xlsx,1975
ALIVE,1928-48601,K:LCD-1928-48601*1,Hippeastrum argentinum,Hippeastrum argentinum,Hippeastrum,Amaryllidaceae,,,,08-07-2025,TropicalNursery_Simplified.xlsx,1928
ALIVE,2008-1405,K:LCD-2008-1405*2,Gladiolus huttonii,Gladiolus huttonii,Gladiolus,Iridaceae,,,,08-07-2025,TropicalNursery_Simplified.xlsx,2008
ALIVE,2012-96,K:LCD-2012-96*2,Gladiolus carneus,Gladiolus carneus,Gladiolus,Iridaceae,,,,08-07-2025,TropicalNursery_Simplified.xlsx,2012
ALIVE,2008-1390,K:LCD-2008-1390*2,Gladiolus carneus,Gladiolus carneus,Gladiolus,Iridaceae,,,,08-07-2025,TropicalNursery_Simplified.xlsx,2008
ALIVE,2012-1203,K:LCD-2012-1203*2,Gladiolus aureus,Gladiolus aureus,Gladiolus,Iridaceae,,,,08-07-2025,TropicalNursery_Simplified.xlsx,2012
ALIVE,1973-19031,K:LCD-1973-19031*1,Freesia laxa,Freesia laxa,Freesia,Iridaceae,,,,08-07-2025,TropicalNursery_Simplified.xlsx,1973
ALIVE,2008-1204,K:LCD-2008-1204*2,Freesia grandiflora,Freesia grandiflora,Freesia,Iridaceae,,,,08-07-2025,TropicalNursery_Simplified.xlsx,2008
ALIVE,2008-1805,K:LCD-2008-1805*2,Freesia caryophyllacea,Freesia caryophyllacea,Freesia,Iridaceae,,N - Natural Source and Progeny,,08-07-2025,TropicalNursery_Simplified.xlsx,2008
ALIVE,1995-1462,K:LCD-1995-1462*1,Ferraria crispa,Ferraria crispa,Ferraria,Iridaceae,,,,08-07-2025,TropicalNursery_Simplified.xlsx,1995
ALIVE,1994-3033,K:LCD-1994-3033*1,Drimia altissima,Drimia altissima,Drimia,Asparagaceae,,,,08-07-2025,TropicalNursery_Simplified.xlsx,1994
ALIVE,1990-1771,K:LCD-1990-1771*1,Drimia altissima,Drimia altissima,Drimia,Asparagaceae,,N - Natural Source and Progeny,Tanzania,08-07-2025,TropicalNursery_Simplified.xlsx,1990
ALIVE,1990-1746,K:LCD-1990-1746*1,Drimia altissima,Drimia altissima,Drimia,Asparagaceae,,N - Natural Source and Progeny,Tanzania,08-07-2025,TropicalNursery_Simplified.xlsx,1990
ALIVE,1990-1704,K:LCD-1990-1704*1,Drimia altissima,Drimia altissima,Drimia,Asparagaceae,,N - Natural Source and Progeny,Tanzania,08-07-2025,TropicalNursery_Simplified.xlsx,1990
ALIVE,1980-3988,K:LCD-1980-3988*2,Dipcadi viride,Dipcadi viride,Dipcadi,Asparagaceae,,,Malawi,08-07-2025,TropicalNursery_Simplified.xlsx,1980
ALIVE,1979-2863,K:LCD-1979-2863*1,Dipcadi viride,Dipcadi viride,Dipcadi,Asparagaceae,,N - Natural Source and Progeny,Yemen,08-07-2025,TropicalNursery_Simplified.xlsx,1979
ALIVE,1970-2371,K:LCD-1970-2371*1,Dipcadi viride,Dipcadi viride,Dipcadi,Asparagaceae,,N - Natural Source and Progeny,Malawi,08-07-2025,TropicalNursery_Simplified.xlsx,1970
ALIVE,1969-4596,K:LCD-1969-4596*1,Chasmanthe floribunda,Chasmanthe floribunda,Chasmanthe,Iridaceae,,N - Natural Source and Progeny,South Africa,08-07-2025,TropicalNursery_Simplified.xlsx,1969
ALIVE,2012-94,K:LCD-2012-94*1,Babiana pygmaea,Babiana pygmaea,Babiana,Iridaceae,,,,08-07-2025,TropicalNursery_Simplified.xlsx,2012
ALIVE,2000-4916,K:LCD-2000-4916*1,Babiana planifolia,Babiana planifolia,Babiana,Iridaceae,,N - Natural Source and Progeny,South Africa,08-07-2025,TropicalNursery_Simplified.xlsx,2000
ALIVE,2008-1214,K:LCD-2008-1214*1,Babiana nervosa,Babiana nervosa,Babiana,Iridaceae,,,,08-07-2025,TropicalNursery_Simplified.xlsx,2008
ALIVE,2012-93,K:LCD-2012-93*1,Babiana fragrans,Babiana fragrans,Babiana,Iridaceae,,,,08-07-2025,TropicalNursery_Simplified.xlsx,2012
ALIVE,2008-2057,K:LCD-2008-2057*1,Ammocharis longifolia,Ammocharis longifolia,Ammocharis,Amaryllidaceae,,,,08-07-2025,TropicalNursery_Simplified.xlsx,2008
ALIVE,2008-2028,K:LCD-2008-2028*1,Amaryllis belladonna,Amaryllis belladonna,Amaryllis,Amaryllidaceae,,,,08-07-2025,TropicalNursery_Simplified.xlsx,2008
ALIVE,2008-2027,K:LCD-2008-2027*1,Amaryllis belladonna,Amaryllis belladonna,Amaryllis,Amaryllidaceae,,,,08-07-2025,TropicalNursery_Simplified.xlsx,2008
ALIVE,2005-2493,K:LCD-2005-2493*3,Lachenalia reflexa,Lachenalia reflexa,Lachenalia,Asparagaceae,,,,08-07-2025,TropicalNursery_Simplified.xlsx,2005
ALIVE,1999-1260,K:LCD-1999-1260*2,Lachenalia orchioides,Lachenalia orchioides,Lachenalia,Asparagaceae,,N - Natural Source and Progeny,South Africa,08-07-2025,TropicalNursery_Simplified.xlsx,1999
ALIVE,1986-4175,K:LCD-1986-4175*1,Lachenalia namaquensis,Lachenalia namaquensis,Lachenalia,Asparagaceae,,N - Natural Source and Progeny,South Africa,08-07-2025,TropicalNursery_Simplified.xlsx,1986
ALIVE,1986-4118,K:LCD-1986-4118*1,Lachenalia mutabilis,Lachenalia mutabilis,Lachenalia,Asparagaceae,,N - Natural Source and Progeny,South Africa,08-07-2025,TropicalNursery_Simplified.xlsx,1986
ALIVE,2007-1228,K:LCD-2007-1228*2,Lachenalia longibracteata,Lachenalia longibracteata,Lachenalia,Asparagaceae,,,,08-07-2025,TropicalNursery_Simplified.xlsx,2007
ALIVE,2012-1202,K:LCD-2012-1202*1,Lachenalia duncanii,Lachenalia duncanii,Lachenalia,Asparagaceae,,,,08-07-2025,TropicalNursery_Simplified.xlsx,2012
ALIVE,1987-2793,K:LCD-1987-2793*3,Lachenalia contaminata,Lachenalia contaminata,Lachenalia,Asparagaceae,,N - Natural Source and Progeny,South Africa,08-07-2025,TropicalNursery_Simplified.xlsx,1987
ALIVE,2009-2876,K:LCD-2009-2876*3,Lachenalia bowkeri,Lachenalia bowkeri,Lachenalia,Asparagaceae,,N - Natural Source and Progeny,South Africa,08-07-2025,TropicalNursery_Simplified.xlsx,2009
ALIVE,1997-7208,K:LCD-1997-7208*1,Lachenalia bowkeri,Lachenalia bowkeri,Lachenalia,Asparagaceae,,N - Natural Source and Progeny,South Africa,08-07-2025,TropicalNursery_Simplified.xlsx,1997
ALIVE,1999-3598,K:LCD-1999-3598*2,Lachenalia arbuthnotiae,Lachenalia arbuthnotiae,Lachenalia,Asparagaceae,,N - Natural Source and Progeny,,08-07-2025,TropicalNursery_Simplified.xlsx,1999
ALIVE,1999-1259,K:LCD-1999-1259*2,Lachenalia arbuthnotiae,Lachenalia arbuthnotiae,Lachenalia,Asparagaceae,,N - Natural Source and Progeny,South Africa,08-07-2025,TropicalNursery_Simplified.xlsx,1999
ALIVE,2004-848,K:LCD-2004-848*1,Eucrosia mirabilis,Eucrosia mirabilis,Eucrosia,Amaryllidaceae,,,,08-07-2025,TropicalNursery_Simplified.xlsx,2004
ALIVE,2008-1416,K:LCD-2008-1416*1,Chasmanthe bicolor,Chasmanthe bicolor,Chasmanthe,Iridaceae,,,,08-07-2025,TropicalNursery_Simplified.xlsx,2008
ALIVE,1984-644,K:LCD-1984-644*1,Calostemma luteum,Calostemma luteum,Calostemma,Amaryllidaceae,,N - Natural Source and Progeny,Australia,08-07-2025,TropicalNursery_Simplified.xlsx,1984
ALIVE,1959-72003,K:LCD-1959-72003*1,Chasmanthe aethiopica,Chasmanthe aethiopica,Chasmanthe,Iridaceae,,,,08-07-2025,TropicalNursery_Simplified.xlsx,1959
ALIVE,1988-5272,K:LCD-1988-5272*3,Impatiens hians,Impatiens hians,Impatiens,Balsaminaceae,,,,07-07-2025,TropicalNursery_Simplified.xlsx,1988
ALIVE,1977-3407,K:LCD-1977-3407*1,Impatiens grandis,Impatiens grandis,Impatiens,Balsaminaceae,,N - Natural Source and Progeny,Sri Lanka,07-07-2025,TropicalNursery_Simplified.xlsx,1977
ALIVE,2001-1498,K:LCD-2001-1498*1,Impatiens bisaccata,Impatiens bisaccata,Impatiens,Balsaminaceae,,,,07-07-2025,TropicalNursery_Simplified.xlsx,2001
ALIVE,2012-678,K:LCD-2012-678*2,Aeonium tabuliforme,Aeonium tabuliforme,Aeonium,Crassulaceae,,,Spain,07-07-2025,TropicalNursery_Simplified.xlsx,2012
ALIVE,1991-1455,K:LCD-1991-1455*1,Rhipsalis pachyptera,Rhipsalis pachyptera,Rhipsalis,Cactaceae,,N - Natural Source and Progeny,Brazil,07-07-2025,TropicalNursery_Simplified.xlsx,1991
ALIVE,1969-3813,K:LCD-1969-3813*1,Deamia testudo,Selenicereus testudo,Selenicereus,Cactaceae,,N - Natural Source and Progeny,Belize,07-07-2025,TropicalNursery_Simplified.xlsx,1969
ALIVE,1980-515,K:LCD-1980-515*1,Dionaea muscipula,Dionaea muscipula,Dionaea,Droseraceae,,,,04-07-2025,TropicalNursery_Simplified.xlsx,1980
ALIVE,2010-981,K:LCD-2010-981*3,Amorphophallus titanum,Amorphophallus titanum,Amorphophallus,Araceae,,,,03-03-2025,TropicalNursery_Simplified.xlsx,2010
ALIVE,2005-1512,K:LCD-2005-1512*1,Amorphophallus titanum,Amorphophallus titanum,Amorphophallus,Araceae,,,,04-07-2025,TropicalNursery_Simplified.xlsx,2005
ALIVE,2010-981,K:LCD-2010-981*9,Amorphophallus titanum,Amorphophallus titanum,Amorphophallus,Araceae,,,,19-03-2025,TropicalNursery_Simplified.xlsx,2010
ALIVE,2010-977,K:LCD-2010-977*4,Amorphophallus titanum,Amorphophallus titanum,Amorphophallus,Araceae,,,,04-07-2025,TropicalNursery_Simplified.xlsx,2010
ALIVE,1997-5514,K:LCD-1997-5514*1,Amorphophallus titanum,Amorphophallus titanum,Amorphophallus,Araceae,,,,07-04-2025,TropicalNursery_Simplified.xlsx,1997
ALIVE,2001-2747,K:LCD-2001-2747*2,,Sarracenia minor 'Okefenokee Giant',Sarracenia,Sarraceniaceae,,,,04-07-2025,TropicalNursery_Simplified.xlsx,2001
ALIVE,1990-1333,K:LCD-1990-1333*2,Sarracenia leucophylla,Sarracenia leucophylla,Sarracenia,Sarraceniaceae,,N - Natural Source and Progeny,United States,03-07-2025,TropicalNursery_Simplified.xlsx,1990
ALIVE,1994-959,K:LCD-1994-959*4,Melaleuca elliptica,Melaleuca elliptica,Melaleuca,Myrtaceae,,N - Natural Source and Progeny,Australia,03-07-2025,TropicalNursery_Simplified.xlsx,1994
ALIVE,1990-3108,K:LCD-1990-3108*2,Melaleuca sparsa,Melaleuca sparsa,Melaleuca,Myrtaceae,,N - Natural Source and Progeny,Australia,03-07-2025,TropicalNursery_Simplified.xlsx,1990
ALIVE,1990-2643,K:LCD-1990-2643*4,Melaleuca filifolia,Melaleuca filifolia,Melaleuca,Myrtaceae,,N - Natural Source and Progeny,Australia,03-07-2025,TropicalNursery_Simplified.xlsx,1990
ALIVE,1984-4416,K:LCD-1984-4416*4,Leptospermum nitidum,Leptospermum nitidum,Leptospermum,Myrtaceae,,N - Natural Source and Progeny,Australia,03-07-2025,TropicalNursery_Simplified.xlsx,1984
ALIVE,1976-1435,K:LCD-1976-1435*1,Euphorbia makallensis,Euphorbia makallensis,Euphorbia,Euphorbiaceae,W - Wild,N - Natural Source and Progeny,Ethiopia,06-12-2023,TropicalNursery_Simplified.xlsx,1976
ALIVE,2002-3422,K:LCD-2002-3422*1,,Paphiopedilum Leeanum gx,Paphiopedilum,Orchidaceae,,,,15-01-2025,TropicalNursery_Simplified.xlsx,2002
ALIVE,2003-838,K:LCD-2003-838*3,,Paphiopedilum hybrid,Paphiopedilum,Orchidaceae,,,,02-07-2025,TropicalNursery_Simplified.xlsx,2003
ALIVE,1988-1636,K:LCD-1988-1636*1,,Paphiopedilum hybrid,Paphiopedilum,Orchidaceae,,,,02-07-2025,TropicalNursery_Simplified.xlsx,1988
ALIVE,2002-3580,K:LCD-2002-3580*3,,Paphiopedilum Astarte gx,Paphiopedilum,Orchidaceae,,,,02-07-2025,TropicalNursery_Simplified.xlsx,2002
ALIVE,1982-4337,K:LCD-1982-4337*3,,Paphiopedilum hybrid,Paphiopedilum,Orchidaceae,,,,02-07-2025,TropicalNursery_Simplified.xlsx,1982
ALIVE,2012-895,K:LCD-2012-895*2,Amorphophallus,Amorphophallus,Amorphophallus,Araceae,,,,02-07-2025,TropicalNursery_Simplified.xlsx,2012
ALIVE,2012-895,K:LCD-2012-895*1,Amorphophallus,Amorphophallus,Amorphophallus,Araceae,,,,02-07-2025,TropicalNursery_Simplified.xlsx,2012
ALIVE,1980-2602,K:LCD-1980-2602*3,,Paphiopedilum Delrosi gx,Paphiopedilum,Orchidaceae,,,,01-07-2025,TropicalNursery_Simplified.xlsx,1980
ALIVE,1990-202,K:LCD-1990-202*1,,Paphiopedilum hybrid,Paphiopedilum,Orchidaceae,,,,01-07-2025,TropicalNursery_Simplified.xlsx,1990
ALIVE,1982-5699,K:LCD-1982-5699*1,,Paphiopedilum General Wavell gx,Paphiopedilum,Orchidaceae,,,,01-07-2025,TropicalNursery_Simplified.xlsx,1982
ALIVE,2000-4545,K:LCD-2000-4545*4,,Paphiopedilum hybrid,Paphiopedilum,Orchidaceae,,,,01-07-2025,TropicalNursery_Simplified.xlsx,2000
ALIVE,1982-1471,K:LCD-1982-1471*1,,Paphiopedilum hybrid,Paphiopedilum,Orchidaceae,,,,01-07-2025,TropicalNursery_Simplified.xlsx,1982
ALIVE,2010-1579,K:LCD-2010-1579*1,Paphiopedilum godefroyae var. ang-thong,Paphiopedilum godefroyae var. ang-thong,Paphiopedilum,Orchidaceae,,,,01-07-2025,TropicalNursery_Simplified.xlsx,2010
ALIVE,1998-4134,K:LCD-1998-4134*1,,Paphiopedilum hybrid,Paphiopedilum,Orchidaceae,,,,01-07-2025,TropicalNursery_Simplified.xlsx,1998
ALIVE,1998-4141,K:LCD-1998-4141*1,,Paphiopedilum hybrid,Paphiopedilum,Orchidaceae,,,,01-07-2025,TropicalNursery_Simplified.xlsx,1998
ALIVE,2010-1946,K:LCD-2010-1946*1,Tectaria pica,Tectaria pica,Tectaria,Polypodiaceae,,N - Natural Source and Progeny,,01-07-2025,TropicalNursery_Simplified.xlsx,2010
ALIVE,1979-3424,K:LCD-1979-3424*1,,Paphiopedilum hybrid,Paphiopedilum,Orchidaceae,,,,21-11-2022,TropicalNursery_Simplified.xlsx,1979
ALIVE,1968-19501,K:LCD-1968-19501*1,,Paphiopedilum hybrid,Paphiopedilum,Orchidaceae,,,Malaysia,01-07-2025,TropicalNursery_Simplified.xlsx,1968
ALIVE,1981-2608,K:LCD-1981-2608*3,,Paphiopedilum Atlantis gx,Paphiopedilum,Orchidaceae,,,,01-07-2025,TropicalNursery_Simplified.xlsx,1981
ALIVE,1974-3096,K:LCD-1974-3096*1,Bolbitis difformis,Edanyoa difformis,Edanyoa,Polypodiaceae,,N - Natural Source and Progeny,Philippines,01-07-2025,TropicalNursery_Simplified.xlsx,1974
ALIVE,2001-3652,K:LCD-2001-3652*1,,Spathiphyllum 'Piccolino',Spathiphyllum,Araceae,,,,01-07-2025,TropicalNursery_Simplified.xlsx,2001
ALIVE,2001-3651,K:LCD-2001-3651*1,,Spathiphyllum 'Domino',Spathiphyllum,Araceae,,,,01-07-2025,TropicalNursery_Simplified.xlsx,2001
ALIVE,1976-3205,K:LCD-1976-3205*1,Selaginella involvens,Selaginella caulescens,Selaginella,Selaginellaceae,,N - Natural Source and Progeny,Malaysia,01-07-2025,TropicalNursery_Simplified.xlsx,1976
ALIVE,2001-3649,K:LCD-2001-3649*1,,Spathiphyllum 'Chopin',Spathiphyllum,Araceae,,,,01-07-2025,TropicalNursery_Simplified.xlsx,2001
ALIVE,1974-3588,K:LCD-1974-3588*3,Spathiphyllum cannifolium,Spathiphyllum cannifolium,Spathiphyllum,Araceae,,N - Natural Source and Progeny,Trinidad and Tobago,01-07-2025,TropicalNursery_Simplified.xlsx,1974
ALIVE,1979-3137,K:LCD-1979-3137*1,Spathiphyllum cannifolium,Spathiphyllum cannifolium,Spathiphyllum,Araceae,,N - Natural Source and Progeny,Guyana,01-07-2025,TropicalNursery_Simplified.xlsx,1979
ALIVE,1982-2039,K:LCD-1982-2039*3,Spathiphyllum blandum,Spathiphyllum blandum,Spathiphyllum,Araceae,,,,01-07-2025,TropicalNursery_Simplified.xlsx,1982
ALIVE,2001-3653,K:LCD-2001-3653*1,Spathiphyllum,Spathiphyllum,Spathiphyllum,Araceae,,,,01-07-2025,TropicalNursery_Simplified.xlsx,2001
ALIVE,1963-67308,K:LCD-1963-67308*1,Lygodium japonicum,Lygodium japonicum,Lygodium,Schizaeaceae,,N - Natural Source and Progeny,China,01-07-2025,TropicalNursery_Simplified.xlsx,1963
ALIVE,1973-5060,K:LCD-1973-5060*1,Davallia denticulata,Davallia elegans,Davallia,Polypodiaceae,,N - Natural Source and Progeny,Australia,01-07-2025,TropicalNursery_Simplified.xlsx,1973
ALIVE,1973-13813,K:LCD-1973-13813*2,Cissus discolor,Cissus discolor,Cissus,Vitaceae,,,,01-07-2025,TropicalNursery_Simplified.xlsx,1973
ALIVE,1973-2294,K:LCD-1973-2294*1,Impatiens walleriana,Impatiens walleriana,Impatiens,Balsaminaceae,,N - Natural Source and Progeny,Tanzania,28-06-2025,TropicalNursery_Simplified.xlsx,1973
ALIVE,1994-2175,K:LCD-1994-2175*4,Psychotria flava,Psychotria flava,Psychotria,Rubiaceae,,N - Natural Source and Progeny,Mexico,27-06-2025,TropicalNursery_Simplified.xlsx,1994
ALIVE,1973-13697,K:LCD-1973-13697*1,Stanhopea ruckeri,Stanhopea ruckeri,Stanhopea,Orchidaceae,,,,24-06-2025,TropicalNursery_Simplified.xlsx,1973
ALIVE,1994-2325,K:LCD-1994-2325*1,Albuca bracteata,Albuca bracteata,Albuca,Asparagaceae,,,,24-06-2025,TropicalNursery_Simplified.xlsx,1994
ALIVE,1970-4396,K:LCD-1970-4396*2,Wahlenbergia angustifolia,Wahlenbergia angustifolia,Wahlenbergia,Campanulaceae,,N - Natural Source and Progeny,"Saint Helena, Ascension, and Tristan da Cunha",24-06-2025,TropicalNursery_Simplified.xlsx,1970
ALIVE,2009-2767,K:LCD-2009-2767*1,Salvia caymanensis,Salvia caymanensis,Salvia,Lamiaceae,,N - Natural Source and Progeny,Cayman Islands,24-06-2025,TropicalNursery_Simplified.xlsx,2009
ALIVE,2009-2765,K:LCD-2009-2765*1,Salvia caymanensis,Salvia caymanensis,Salvia,Lamiaceae,,N - Natural Source and Progeny,Cayman Islands,24-06-2025,TropicalNursery_Simplified.xlsx,2009
ALIVE,1983-4899,K:LCD-1983-4899*3,Pilea laevicaulis,Pilea laevicaulis,Pilea,Urticaceae,,,Mauritius,24-06-2025,TropicalNursery_Simplified.xlsx,1983
ALIVE,2012-306,K:LCD-2012-306*1,,Pelargonium cotyledonis 'Ventnor',Pelargonium,Geraniaceae,,N - Natural Source and Progeny,"Saint Helena, Ascension, and Tristan da Cunha",24-06-2025,TropicalNursery_Simplified.xlsx,2012
ALIVE,2010-1051,K:LCD-2010-1051*1,Eragrostis episcopulus,Eragrostis episcopulus,Eragrostis,Poaceae,,N - Natural Source and Progeny,"Saint Helena, Ascension, and Tristan da Cunha",24-06-2025,TropicalNursery_Simplified.xlsx,2010
ALIVE,1983-207,K:LCD-1983-207*1,Commidendrum rugosum,Commidendrum rugosum,Commidendrum,Asteraceae,,N - Natural Source and Progeny,"Saint Helena, Ascension, and Tristan da Cunha",24-06-2025,TropicalNursery_Simplified.xlsx,1983
ALIVE,1967-53502,K:LCD-1967-53502*3,Withania riebeckii,Withania riebeckii,Withania,Solanaceae,,N - Natural Source and Progeny,Yemen,24-06-2025,TropicalNursery_Simplified.xlsx,1967
ALIVE,1999-993,K:LCD-1999-993*2,Mellissia begoniifolia,Withania begoniifolia,Withania,Solanaceae,,N - Natural Source and Progeny,"Saint Helena, Ascension, and Tristan da Cunha",24-06-2025,TropicalNursery_Simplified.xlsx,1999
ALIVE,1995-2470,K:LCD-1995-2470*1,,Pelargonium cotyledonis 'Ventnor',Pelargonium,Geraniaceae,,N - Natural Source and Progeny,"Saint Helena, Ascension, and Tristan da Cunha",24-06-2025,TropicalNursery_Simplified.xlsx,1995
ALIVE,2011-885,K:LCD-2011-885*1,Pelargonium cotyledonis,Pelargonium cotyledonis,Pelargonium,Geraniaceae,,,,24-06-2025,TropicalNursery_Simplified.xlsx,2011
ALIVE,1981-2564,K:LCD-1981-2564*1,Pelargonium cotyledonis,Pelargonium cotyledonis,Pelargonium,Geraniaceae,,,,24-06-2025,TropicalNursery_Simplified.xlsx,1981
ALIVE,1986-2404,K:LCD-1986-2404*1,Pelargonium cotyledonis,Pelargonium cotyledonis,Pelargonium,Geraniaceae,,,,24-06-2025,TropicalNursery_Simplified.xlsx,1986
ALIVE,1983-203,K:LCD-1983-203*1,Commidendrum rugosum,Commidendrum rugosum,Commidendrum,Asteraceae,,N - Natural Source and Progeny,"Saint Helena, Ascension, and Tristan da Cunha",24-06-2025,TropicalNursery_Simplified.xlsx,1983
ALIVE,2013-41,K:LCD-2013-41*2,Commidendrum rugosum,Commidendrum rugosum,Commidendrum,Asteraceae,,N - Natural Source and Progeny,"Saint Helena, Ascension, and Tristan da Cunha",24-06-2025,TropicalNursery_Simplified.xlsx,2013
ALIVE,2013-40,K:LCD-2013-40*1,Commidendrum rugosum,Commidendrum rugosum,Commidendrum,Asteraceae,,N - Natural Source and Progeny,"Saint Helena, Ascension, and Tristan da Cunha",24-06-2025,TropicalNursery_Simplified.xlsx,2013
ALIVE,2013-39,K:LCD-2013-39*1,Commidendrum rugosum,Commidendrum rugosum,Commidendrum,Asteraceae,,N - Natural Source and Progeny,"Saint Helena, Ascension, and Tristan da Cunha",24-06-2025,TropicalNursery_Simplified.xlsx,2013
ALIVE,1970-4387,K:LCD-1970-4387*1,Commidendrum rugosum,Commidendrum rugosum,Commidendrum,Asteraceae,,N - Natural Source and Progeny,"Saint Helena, Ascension, and Tristan da Cunha",24-06-2025,TropicalNursery_Simplified.xlsx,1970
ALIVE,1984-144,K:LCD-1984-144*1,Commidendrum robustum,Commidendrum robustum,Commidendrum,Asteraceae,,N - Natural Source and Progeny,"Saint Helena, Ascension, and Tristan da Cunha",24-06-2025,TropicalNursery_Simplified.xlsx,1984
ALIVE,2005-1440,K:LCD-2005-1440*1,Commidendrum robustum,Commidendrum robustum,Commidendrum,Asteraceae,,N - Natural Source and Progeny,"Saint Helena, Ascension, and Tristan da Cunha",24-06-2025,TropicalNursery_Simplified.xlsx,2005
ALIVE,1984-143,K:LCD-1984-143*1,Commidendrum robustum,Commidendrum robustum,Commidendrum,Asteraceae,,N - Natural Source and Progeny,"Saint Helena, Ascension, and Tristan da Cunha",24-06-2025,TropicalNursery_Simplified.xlsx,1984
ALIVE,1984-146,K:LCD-1984-146*2,Commidendrum robustum,Commidendrum robustum,Commidendrum,Asteraceae,,N - Natural Source and Progeny,"Saint Helena, Ascension, and Tristan da Cunha",24-06-2025,TropicalNursery_Simplified.xlsx,1984
ALIVE,2010-2259,K:LCD-2010-2259*1,Bulbostylis lichtensteiniana,Bulbostylis lichtensteiniana,Bulbostylis,Cyperaceae,,N - Natural Source and Progeny,"Saint Helena, Ascension, and Tristan da Cunha",24-06-2025,TropicalNursery_Simplified.xlsx,2010
ALIVE,2010-2267,K:LCD-2010-2267*1,Berula burchellii,Berula burchellii,Berula,Apiaceae,,N - Natural Source and Progeny,"Saint Helena, Ascension, and Tristan da Cunha",24-06-2025,TropicalNursery_Simplified.xlsx,2010
ALIVE,2005-1759,K:LCD-2005-1759*1,Nepenthes veitchii,Nepenthes veitchii,Nepenthes,Nepenthaceae,,N - Natural Source and Progeny,Malaysia,24-06-2025,TropicalNursery_Simplified.xlsx,2005
ALIVE,1986-2298,K:LCD-1986-2298*1,Stenocereus alamosensis,Stenocereus alamosensis,Stenocereus,Cactaceae,,,,24-06-2025,TropicalNursery_Simplified.xlsx,1986
ALIVE,1985-2884,K:LCD-1985-2884*1,Cymbidium finlaysonianum,Cymbidium finlaysonianum,Cymbidium,Orchidaceae,,N - Natural Source and Progeny,Indonesia,30-10-2024,TropicalNursery_Simplified.xlsx,1985
ALIVE,2003-2460,K:LCD-2003-2460*1,Wigandia urens,Wigandia caracasana,Wigandia,Boraginaceae,,,,19-06-2025,TropicalNursery_Simplified.xlsx,2003
ALIVE,1904-39101,K:LCD-1904-39101*2,Conchocarpus ruber,Conchocarpus ruber,Conchocarpus,Rutaceae,,,,19-06-2025,TropicalNursery_Simplified.xlsx,1904
ALIVE,1973-19870,K:LCD-1973-19870*3,Synandrospadix vermitoxicus,Synandrospadix vermitoxicus,Synandrospadix,Araceae,,,,19-06-2025,TropicalNursery_Simplified.xlsx,1973
ALIVE,1989-260,K:LCD-1989-260*3,Posoqueria latifolia,Posoqueria latifolia,Posoqueria,Rubiaceae,,,Panama,19-06-2025,TropicalNursery_Simplified.xlsx,1989
ALIVE,1986-3045,K:LCD-1986-3045*3,,Pouteria campechiana 'Canstel',Pouteria,Sapotaceae,,,,19-06-2025,TropicalNursery_Simplified.xlsx,1986
ALIVE,1973-12922,K:LCD-1973-12922*2,Quassia amara,Quassia amara,Quassia,Simaroubaceae,,,,19-06-2025,TropicalNursery_Simplified.xlsx,1973
